Matvare ID,Matvare,Spiselig del (%),Vann (g),Kilojoule (kJ),Kilokalorier (kcal),Fett (g),Mettede fettsyrer (g),C12:0 (laurinsyre) (g),C14:0 (myristinsyre) (g),C16:0 (palmitinsyre) (g),C18:0 (stearinsyre) (g),Transfettsyrer (g),Enumettede fettsyrer (g),C16:1 sum (palmitoleinsyre) (g),C18:1 sum (oljesyre) (g),Flerumettede fettsyrer (g),C18:2n-6 (linolsyre) (g),C18:3n-3 (alfalinolensyre) (g),C20:3n-3 (eikosatriensyre) (g),"C20:3n-6 (dihomo-gamma-linolensyre, DGLA) (g)",C20:4n-3 (eikosatetraensyre) (g),C20:4n-6 (arakidonsyre) (g),"C20:5n-3 (eikosapentaensyre, EPA) (g)","C22:5n-3 (dokosapentaensyre, DPA) (g)","C22:6n-3 (dokosaheksaensyre, DHA) (g)",Omega-3 (g),Omega-6 (g),Kolesterol (mg),Karbohydrat (g),Stivelse (g),Sukkerarter (g),"Sukker, tilsatt (g)","Sukker, fritt (g)",Kostfiber (g),Protein (g),Alkohol (g),Vitamin A (RAE) (µg-RE),Vitamin A (RE) (µg),Betakaroten (µg),Retinol (µg),Vitamin D (µg),Vitamin E (mg-ATE),Vitamin B1 (tiamin) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B3 (niacin) (mg),Niacinekvivalenter (mg),Vitamin B6 (pyridoksin) (mg),Vitamin B9 (folat) (µg),Vitamin B12 (kobalamin) (µg),Vitamin C (askorbinsyre) (mg),Kalsium (Ca) (mg),Kalium (K) (mg),Natrium (Na) (mg),Salt (NaCl) (g),Fosfor (P) (mg),Magnesium (Mg) (mg),Jern (Fe) (mg),Kobber (Cu) (mg),Sink (Zn) (mg),Selen (Se) (µg),Jod (I) (µg)
Meieriprodukter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.052,"Purreløk, norsk, rå",83.0,92.0,118.0,28.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3.6,0.0,3.6,0.0,0.0,3.0,1.6,0.0,34.0,67.0,406.0,0.0,0.0,0.8,0.05,0.03,0.5,0.8,0.25,87.0,0.0,16.0,52.0,316.0,3.0,0.0,41.0,13.0,0.8,0.05,0.3,0.0,1.0
06.053,"Rabarbra, rå",75.0,93.0,84.0,20.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.8,0.2,1.6,0.0,0.0,4.0,0.9,0.0,5.0,10.0,61.0,0.0,0.0,0.3,0.02,0.03,0.3,0.5,0.02,7.0,0.0,8.0,86.0,280.0,4.0,0.0,14.0,12.0,0.2,0.02,0.1,0.0,0.0
06.123,"Radicchio rosso, salat, rå",91.0,95.0,76.0,18.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.7,0.0,1.7,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.09,0.15,0.3,0.5,0.08,15.0,0.0,5.0,22.0,320.0,7.0,0.0,38.0,9.0,0.3,0.04,0.2,1.0,0.0
06.097,"Rapidsalat, norsk, rå",94.0,97.0,46.0,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,1.0,1.4,0.0,172.0,343.0,2060.0,0.0,0.0,0.7,0.05,0.04,0.3,0.5,0.03,31.0,0.0,4.0,51.0,398.0,5.0,0.0,40.0,14.0,0.5,0.03,0.6,0.0,1.0
06.054,"Reddik, norsk, rå",94.0,95.0,69.0,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.1,2.4,0.0,0.0,1.0,0.7,0.0,1.0,1.0,8.0,0.0,0.0,0.1,0.01,0.01,0.2,0.3,0.05,14.0,0.0,21.0,22.0,245.0,7.0,0.0,24.0,8.0,0.2,0.03,0.2,0.0,0.0
06.138,"Romanosalat, rå",94.0,95.0,64.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,1.4,0.0,0.0,3.0,1.2,0.0,45.0,90.0,541.0,0.0,0.0,0.3,0.0,0.06,0.3,0.5,0.07,114.0,0.0,11.0,25.0,259.0,10.0,0.0,29.0,11.0,0.5,0.03,0.2,0.0,0.0
06.056,"Rosenkål, fryst",100.0,90.0,143.0,34.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.8,0.0,2.8,0.0,0.0,4.0,2.8,0.0,18.0,35.0,211.0,0.0,0.0,0.6,0.08,0.06,0.3,0.8,0.19,53.0,0.0,74.0,34.0,370.0,16.0,0.0,60.0,16.0,0.6,0.04,0.3,3.0,0.0
06.222,"Rosenkål, kokt",100.0,87.0,193.0,46.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,3.8,0.4,3.4,0.0,0.0,4.0,4.4,0.0,16.0,31.0,191.0,0.0,0.0,0.3,0.07,0.04,0.4,1.4,0.09,77.0,0.0,44.0,35.0,272.0,2.0,0.0,90.0,14.0,0.9,0.06,0.2,0.0,0.0
06.055,"Rosenkål, norsk, rå",80.0,85.0,221.0,53.0,0.6,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,4.4,0.5,3.9,0.0,0.0,5.0,5.1,0.0,18.0,36.0,220.0,0.0,0.0,0.3,0.11,0.07,0.6,1.5,0.14,159.0,0.0,113.0,38.0,564.0,3.0,0.0,103.0,25.0,1.3,0.06,0.3,0.0,0.0
06.100,"Ruccolasalat, rå",100.0,93.0,105.0,25.0,0.7,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3,0.0,210.0,420.0,2520.0,0.0,0.0,1.5,0.0,0.21,0.7,1.3,0.2,131.0,0.0,0.0,268.0,426.0,31.0,0.1,47.0,40.0,1.6,0.38,0.4,5.0,2.0
06.221,"Rødbete, kokt",100.0,86.0,224.0,53.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.7,0.1,9.5,0.0,0.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.01,0.2,0.6,0.03,41.0,0.0,1.0,18.0,223.0,21.0,0.1,37.0,18.0,0.8,0.08,0.4,0.0,0.0
06.057,"Rødbete, norsk, rå",86.0,87.0,206.0,49.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.9,0.1,8.8,0.0,0.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.01,0.2,0.5,0.04,68.0,0.0,2.0,16.0,411.0,32.0,0.1,34.0,25.0,0.9,0.07,0.4,0.0,0.0
06.077,"Rødbeter, syltede",100.0,84.0,252.0,60.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,12.5,2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,22.0,0.0,3.0,17.0,180.0,170.0,0.4,17.0,9.0,0.3,0.05,0.3,0.0,0.0
06.224,"Rødkål, kokt",100.0,92.0,125.0,30.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4.6,0.0,4.6,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.04,0.0,0.3,0.6,0.11,23.0,0.0,24.0,32.0,133.0,6.0,0.0,23.0,7.0,0.2,0.02,0.1,1.0,2.0
06.093,"Rødkål, rå",80.0,91.0,136.0,32.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,5.0,0.0,5.0,0.0,0.0,3.0,1.1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.06,0.0,0.4,0.6,0.17,46.0,0.0,59.0,33.0,260.0,8.0,0.0,25.0,11.0,0.3,0.02,0.2,1.0,2.0
06.236,"Sellerirot, kokt",100.0,92.0,95.0,23.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.6,0.0,0.0,6.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.04,0.4,0.8,0.14,39.0,0.0,5.0,41.0,196.0,28.0,0.1,58.0,7.0,0.3,0.13,0.3,0.0,0.0
06.060,"Sellerirot, rå",70.0,91.0,97.0,24.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.2,0.6,0.0,0.0,6.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.5,0.7,0.19,74.0,0.0,11.0,41.0,409.0,48.0,0.1,61.0,11.0,0.4,0.13,0.4,0.0,0.0
06.237,Sellerirotpuré,100.0,81.0,519.0,126.0,11.4,7.2,0.3,1.1,3.2,1.2,0.3,2.7,0.3,2.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,28.0,2.1,0.3,1.8,0.0,0.0,4.0,1.9,0.0,107.0,112.0,65.0,102.0,1.1,0.4,0.01,0.07,0.2,0.5,0.09,23.0,0.2,3.0,66.0,167.0,387.0,1.0,69.0,8.0,0.2,0.08,0.3,1.0,8.0
06.127,"Shiitakesopp, rå",100.0,92.0,111.0,27.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.5,0.0,2.5,0.0,0.0,3.0,1.8,0.0,2.0,4.0,29.0,0.0,0.1,0.0,0.05,0.15,2.6,2.9,0.29,25.0,0.0,2.0,0.0,224.0,1.0,0.0,73.0,13.0,0.3,0.14,0.8,0.0,
06.061,"Sikorisalat, rå",80.0,96.0,64.0,15.0,0.6,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.9,0.2,0.7,0.0,0.0,2.0,0.5,0.0,10.0,20.0,120.0,0.0,0.0,0.1,0.14,0.0,0.1,0.2,0.01,14.0,0.0,5.0,21.0,170.0,1.0,0.0,27.0,6.0,0.4,0.05,0.2,,1.0
06.124,"Sjalottløk, rå",72.0,94.0,100.0,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,0.0,3.3,0.0,0.0,1.0,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.3,0.04,0.06,0.6,0.9,0.2,17.0,0.0,13.0,24.0,180.0,10.0,0.0,50.0,4.0,0.8,0.05,0.4,1.0,2.0
06.062,"Sjampinjong, champignon, rå",89.0,94.0,72.0,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,4.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,3.0,3.4,0.07,23.0,0.0,0.0,3.0,349.0,4.0,0.0,85.0,9.0,0.2,0.2,0.4,17.0,0.0
06.851,"Sjampinjong, champignon, stekt",100.0,92.0,100.0,24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,5.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,4.0,4.5,0.09,22.0,0.0,0.0,4.0,485.0,6.0,0.0,118.0,13.0,0.2,0.28,0.5,23.0,0.0
06.063,"Sjampinjong, hermetisk, avrent",100.0,94.0,96.0,23.0,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,0.0,1.0,1.0,10.0,0.0,0.0,0.0,0.08,0.4,3.6,4.2,0.06,23.0,0.0,2.0,18.0,190.0,5.0,0.0,76.0,8.0,0.8,0.48,0.9,3.0,0.0
06.110,"Skorsonnerot, svartrot, rå",63.0,79.0,308.0,73.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,3.9,6.6,0.0,0.0,7.0,3.3,0.0,2.0,3.0,20.0,0.0,0.0,0.8,0.15,0.05,0.6,1.2,0.07,31.0,0.0,4.0,24.0,387.0,5.0,0.0,94.0,32.0,0.7,0.12,0.2,0.0,0.0
06.253,"Spinat, dampet",100.0,78.0,465.0,113.0,8.4,4.4,0.2,0.7,2.0,0.7,0.2,2.8,0.2,2.6,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,16.0,1.6,0.6,1.0,0.0,0.0,9.0,3.4,0.0,339.0,648.0,3719.0,29.0,0.8,2.1,0.06,0.18,0.5,1.1,0.23,115.0,0.0,17.0,88.0,784.0,465.0,1.2,55.0,92.0,2.1,0.25,0.7,0.0,4.0
06.065,"Spinat, fryst, rå",100.0,95.0,80.0,19.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.1,0.0,0.0,2.0,2.2,0.0,268.0,536.0,3220.0,0.0,0.0,1.5,0.0,0.09,0.2,0.6,0.06,44.0,0.0,0.0,112.0,308.0,32.0,0.1,28.0,30.0,0.9,0.07,0.8,0.0,0.0
06.254,"Spinat, kremet",100.0,79.0,541.0,131.0,11.3,7.1,0.3,1.1,3.1,1.1,0.3,2.7,0.3,2.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,27.0,1.9,0.2,1.7,0.0,0.0,5.0,2.9,0.0,330.0,527.0,2372.0,132.0,0.0,1.4,0.04,0.16,0.3,0.9,0.14,66.0,0.1,7.0,88.0,432.0,410.0,1.0,58.0,51.0,1.1,0.16,0.4,1.0,6.0
06.064,"Spinat, rå",70.0,94.0,93.0,22.0,0.4,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.3,0.0,0.0,2.0,3.3,0.0,378.0,756.0,4540.0,0.0,0.0,1.9,0.11,0.17,0.6,1.2,0.28,202.0,0.0,37.0,83.0,730.0,100.0,0.3,45.0,95.0,2.1,0.23,0.9,0.0,3.0
06.067,"Spisskål, rå",80.0,93.0,106.0,25.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.9,0.1,2.8,0.0,0.0,2.0,1.5,0.0,3.0,6.0,38.0,0.0,0.0,0.1,0.0,0.04,0.2,0.5,0.12,42.0,0.0,0.0,44.0,233.0,9.0,0.0,34.0,11.0,0.3,0.02,0.2,1.0,0.0
06.085,"Squash, zucchini, rå",88.0,95.0,73.0,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,0.0,0.0,1.0,1.3,0.0,18.0,35.0,213.0,0.0,0.0,0.5,0.0,0.04,0.3,0.5,0.06,17.0,0.0,0.0,20.0,248.0,0.0,0.0,38.0,19.0,0.3,0.06,0.3,0.0,0.0
06.068,"Stangselleri, norsk, rå",76.0,95.0,65.0,16.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.3,0.0,1.3,0.0,0.0,3.0,1.1,0.0,46.0,92.0,553.0,0.0,0.0,0.6,0.03,0.04,0.6,0.8,0.07,36.0,0.0,13.0,86.0,431.0,37.0,0.1,32.0,21.0,0.5,0.03,0.3,0.0,1.0
06.198,"Steinsopp, rå",100.0,91.0,125.0,30.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.4,0.8,1.6,0.0,0.0,3.0,3.1,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.14,0.35,4.9,5.4,0.18,30.0,0.0,0.0,1.0,270.0,5.0,0.0,47.0,7.0,0.8,0.49,0.9,11.0,1.0
06.078,"Surkål, kjøpt",100.0,92.0,124.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,5.1,5.1,5.1,2.0,1.4,0.0,2.0,3.0,18.0,0.0,0.0,0.0,0.04,0.01,0.2,0.4,0.15,16.0,0.0,10.0,50.0,180.0,590.0,1.5,23.0,10.0,1.2,0.05,0.3,0.0,0.0
06.101,"Søtpotet, med skall, kokt uten salt",100.0,79.0,337.0,80.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,12.5,4.2,0.0,0.0,3.0,1.6,0.0,557.0,1113.0,6678.0,0.0,0.0,0.3,0.06,0.06,0.5,0.9,0.17,7.0,0.0,2.0,30.0,287.0,47.0,0.1,47.0,24.0,0.6,0.14,0.3,1.0,2.0
06.229,"Søtpotet, ovnsstekt",100.0,70.0,470.0,111.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,17.5,5.8,0.0,0.0,4.0,2.2,0.0,727.0,1453.0,8719.0,0.0,0.0,0.4,0.09,0.08,0.8,1.2,0.26,12.0,0.0,3.0,42.0,468.0,76.0,0.2,65.0,35.0,0.8,0.21,0.4,1.0,3.0
06.136,"Søtpotet, rå",72.0,79.0,338.0,80.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,12.6,4.2,0.0,0.0,3.0,1.6,0.0,551.0,1101.0,6608.0,0.0,0.0,0.3,0.08,0.06,0.6,0.9,0.21,11.0,0.0,2.0,30.0,337.0,55.0,0.1,47.0,25.0,0.6,0.15,0.3,1.0,2.0
06.081,"Tomat, hakket, tetrapak",100.0,94.0,99.0,24.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.8,0.0,29.0,57.0,344.0,0.0,0.0,1.9,0.04,0.03,1.0,1.1,0.14,30.0,0.0,17.0,13.0,300.0,7.0,0.0,22.0,13.0,0.5,0.11,0.2,0.0,2.0
06.070,"Tomat, hermetisk",100.0,95.0,87.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.3,0.0,3.3,0.0,0.0,1.0,0.8,0.0,28.0,56.0,340.0,0.0,0.0,1.4,0.04,0.0,0.8,0.9,0.12,26.0,0.0,13.0,11.0,290.0,24.0,0.1,22.0,12.0,0.7,0.12,0.1,0.0,2.0
06.753,"Tomat, importert, rå",100.0,96.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.4,0.0,44.0,88.0,530.0,0.0,0.0,0.7,0.04,0.01,0.4,0.4,0.08,16.0,0.0,16.0,13.0,265.0,4.0,0.0,25.0,11.0,0.2,0.06,0.1,0.0,0.0
06.724,"Tomat, kokt",100.0,96.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.3,0.0,34.0,67.0,406.0,0.0,0.0,0.8,0.02,0.01,0.2,0.4,0.05,8.0,0.0,11.0,11.0,137.0,2.0,0.0,23.0,6.0,0.2,0.05,0.1,0.0,0.0
06.069,"Tomat, norsk, rå",100.0,96.0,51.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,1.0,0.4,0.0,22.0,44.0,266.0,0.0,0.0,0.7,0.02,0.02,0.3,0.4,0.07,14.0,0.0,15.0,9.0,245.0,1.0,0.0,23.0,7.0,0.2,0.03,0.1,0.0,0.0
06.754,"Tomat, uspesifisert, rå",100.0,96.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,2.1,0.0,0.0,1.0,0.4,0.0,35.0,70.0,424.0,0.0,0.0,0.7,0.03,0.01,0.3,0.4,0.08,15.0,0.0,15.0,11.0,257.0,3.0,0.0,24.0,9.0,0.2,0.05,0.1,0.0,0.0
06.103,"Tomater, soltørkede, innlagte i olje, avrent",100.0,61.0,797.0,193.0,12.5,1.3,0.0,0.0,1.5,0.3,0.1,4.9,0.1,8.2,5.8,1.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9,2.0,8.7,0.0,8.7,0.0,0.0,13.0,5.0,0.0,54.0,105.0,615.0,3.0,0.0,9.1,0.05,0.06,2.2,3.0,0.2,29.0,0.0,12.0,69.0,882.0,1238.0,3.1,103.0,62.0,3.4,0.47,0.6,5.0,0.0
06.102,"Tomater, soltørkede, tørr",100.0,28.0,1179.0,280.0,3.0,0.4,0.0,0.0,0.3,0.1,0.0,0.5,0.0,0.5,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,43.0,0.0,43.0,0.0,0.0,12.0,14.1,0.0,44.0,87.0,524.0,0.0,0.0,0.0,0.53,0.49,9.1,11.5,0.33,68.0,0.0,39.0,110.0,3427.0,2095.0,5.2,356.0,194.0,9.1,1.42,2.0,6.0,0.0
06.080,Tomatpuré,100.0,73.0,354.0,84.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,14.5,0.0,14.5,0.0,0.0,2.0,4.8,0.0,146.0,291.0,1750.0,0.0,0.0,5.2,0.98,0.12,3.6,4.4,0.28,39.0,0.0,45.0,45.0,1257.0,400.0,1.0,94.0,57.0,4.5,0.41,0.6,1.0,2.0
06.202,Tomatsalsa,100.0,94.0,105.0,25.0,0.9,0.1,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.6,0.1,2.5,0.0,0.0,2.0,0.6,0.0,30.0,59.0,358.0,0.0,0.0,0.7,0.03,0.04,0.3,0.4,0.09,19.0,0.0,15.0,15.0,242.0,116.0,0.3,26.0,10.0,0.3,0.05,0.1,0.0,0.0
06.199,"Traktkantarell, rå",100.0,93.0,99.0,24.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.0,3.0,2.2,0.0,110.0,220.0,1324.0,0.0,15.4,0.0,0.14,0.26,3.9,4.3,0.04,11.0,0.0,0.0,4.0,450.0,5.0,0.0,50.0,10.0,0.8,0.42,0.8,18.0,1.0
06.673,Tzatziki,100.0,92.0,155.0,37.0,1.6,1.0,0.0,0.1,0.4,0.2,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.3,0.2,3.1,0.0,0.1,0.5,2.2,0.0,22.0,25.0,53.0,17.0,0.0,0.1,0.04,0.09,0.2,0.6,0.04,8.0,0.2,6.0,81.0,205.0,206.0,0.5,65.0,15.0,0.2,0.01,0.3,1.0,9.0
06.147,"Vannkastanje, rå",73.0,87.0,220.0,52.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10.4,5.6,4.8,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,,0.09,0.11,1.0,1.2,0.1,,0.0,5.0,8.0,530.0,12.0,0.0,70.0,14.0,0.7,,,,0.0
